id	locus	title	outlinks->bsu	Gene->Coordinates
D37F91F6DAF95B506B7942AA1FAB25759FDEE83C	new_2138041_2139052	S758	new_2138041_2139052	2,138,041 → 2,139,052
D3954F2BCF6CE66505E4F48FCB4A61EE8D24F6D3	BSU_28590	polX	BSU_28590	2,923,314 → 2,925,026
D399B25AE22ECB6C7ACDCFF4DCE4D9D908184E75	BSU_37380	albB	BSU_37380	3,837,682 → 3,837,843
D3BD8BA066AD3C221822632A596C20AEEF0279EC	new_1130705_1131082	S375	new_1130705_1131082	1,130,705 → 1,131,082
D3E5E7BC7C3FA0860A7C82F1D9FE498DC3580485	BSU_22169	ypzG	BSU_22169	2,329,870 → 2,330,022
D3F00747006D974A8635D4391E0C261A3276E6AB	BSU_06760	dnmA	BSU_06760	740,288 → 742,927
D3F6337B94A633730E514B05CA852BE9AA3741B3	BSU_02740	natR	BSU_02740	295,584 → 296,285
D3FB624458FB18A8DE795DCABC366077AE430F8C	new_2203000_2203110_c	S781	new_2203000_2203110_c	2,203,000 → 2,203,110
D3FC0D1A6506763CBC048CF2439943F12223F7B6	new_2421344_2421437_c	S880	new_2421344_2421437_c	2,421,344 → 2,421,437
D4046AA4C4ACB6A0A2F2020CA1E659F65CAFE68D	BSU_27340	yrrO	BSU_27340	2,792,860 → 2,794,128
D40C202E67A5319A91811DB11356F47A56C97DD2	BSU_41040	yidC1	BSU_41040	4,213,823 → 4,214,608
D40ECAE51D9E4791C6FAAA25E2E0D0591D9FAA55	BSU_12990	ykfC	BSU_12990	1,367,941 → 1,368,831
D4199FDEFB5623CC3B9D993DFA810CAB5B49D3C2	new_1279022_1279523	S444	new_1279022_1279523	1,279,022 → 1,279,523
D453E1E7D4256B56AFB2149731E08B104D59431B	BSU_05120	cspC	BSU_05120	559,264 → 559,464
D45E06B22749CD1127C07152515F5EF795B420FF	BSU_33390	yvgM	BSU_33390	3,426,035 → 3,426,718
D47DD451B140132087AC7A68207C202A37A1F291	BSU_08480	yfhC	BSU_08480	923,587 → 924,171
D47FA3C26CD79387FA773A70AAC04FB40EE9A35D	new_176926_177082	S66	new_176926_177082	176,926 → 177,082
D48B7591467C493D2214D37AEA83643FE8C27BC6	BSU_15180	murE	BSU_15180	1,586,330 → 1,587,814
D493348C6370F3D4C2B2DF222AE091299F209C32	BSU_misc_RNA_49	BSU_misc_RNA_49	BSU_misc_RNA_49	3,105,153 → 3,105,367
D4A5A878F87EBC14C02824233155CEBACEB41343	BSU_34160	ganS	BSU_34160	3,507,253 → 3,508,518
D4AF96C936093BA44E46FF92A3EDE437495B0923	BSU_22560	qcrA	BSU_22560	2,364,589 → 2,365,092
D4C75B39B2DAECB9D85DAD66AAD4F923C9AEBEA7	BSU_25460	dnaJ	BSU_25460	2,624,785 → 2,625,912
D4CBF24F4A338C4FC29A2F013A009CA3A9B97925	new_3481624_3481697_c	S1301	new_3481624_3481697_c	3,481,624 → 3,481,697
D4CCF6727AAC048792E59717E588C36EB617249D	BSU_27900	pheA	BSU_27900	2,851,283 → 2,852,140
D4E5DFA0AF5C63CDA2DADA41F2FB6894840D2C38	new_2802122_2802357	S1041	new_2802122_2802357	2,802,122 → 2,802,357
D4EB44390FE31C074DAEC14D01B9F02B611A1DD1	new_1633963_1634060	S570	new_1633963_1634060	1,633,963 → 1,634,060
D4F2335792BA64527333ABA477511658D3EF6A5C	new_3297920_3297994_c	S1232	new_3297920_3297994_c	3,297,920 → 3,297,994
D50593AB6035B7DFEC76867B4692B069D91DEC10	BSU_29679	ytzK	BSU_29679	3,038,060 → 3,038,203
D50B8F4F9B25236A13F1ECE2966F00FC069E9F6D	new_1774965_1775066	S610	new_1774965_1775066	1,774,965 → 1,775,066
D519765BF5261E48512CE86245BD7B733F188D4A	BSU_15950	ftsY	BSU_15950	1,670,140 → 1,671,129
D52111E81E9233DABAEFCAF6217145CF6A7F3961	BSU_04540	ydbO	BSU_04540	506,866 → 507,738
D5275ECDC2A70FBAC2CA5980F04B272C3328FC90	BSU_16060	rnhB	BSU_16060	1,677,451 → 1,678,218
D52FDB5015B10E9B26D7FED5708457890C6EA43D	BSU_15220	murG	BSU_15220	1,591,540 → 1,592,631
D53067098F693669F61E5CCF6C06664580C40C79	BSU_36060	cotH	BSU_36060	3,716,009 → 3,717,097
D5321F707E183E72B225F1CED2F2FDCB1183B88A	BSU_40370	walJ	BSU_40370	4,148,851 → 4,149,645
D55168C206F2B6B79F9F8FCA90A757F6CCE39849	BSU_25920	yqxG	BSU_25920	2,665,903 → 2,666,796
D5536B27AFF8ADE7FAEA9B815F2607FC33B66404	BSU_11130	ipi	BSU_11130	1,189,646 → 1,190,005
D5612882F1887BE342EF7072E71502382AB7289F	BSU_25710	cwlH	BSU_25710	2,648,903 → 2,649,655
D57116C65FD11EF92FB5D2945B10A1D024AEFF22	BSU_30920	cotI	BSU_30920	3,162,084 → 3,163,157
D575F083A91B7C974F5AED45E84BA5C456B0E51A	new_2844574_2844638_c	S1055	new_2844574_2844638_c	2,844,574 → 2,844,638
D579A7E4D8C3DEE4F85586C5F721CAD5FE2BCA75	BSU_00710	yacC	BSU_00710	79,880 → 80,755
D57DC8A53E52BC4A2EA894E3C9FD983592882918	BSU_15520	pyrAB	BSU_15520	1,623,736 → 1,626,951
D58CCAE53896A5F105422F1727DFDF33CE56775A	new_48474_48554	S26	new_48474_48554	48,474 → 48,554
D5A30C841A142B49C50A38936802D0F60485DD7C	BSU_19340	yocR	BSU_19340	2,104,934 → 2,106,271
D5A3C316BD4567A0155F70330E32ACDE18F063FE	BSU_37230	ywjA	BSU_37230	3,819,754 → 3,821,481
D5B30341A44AE6454E2B61CA904665FA8CE3E270	new_2879205_2879294_c	S1063	new_2879205_2879294_c	2,879,205 → 2,879,294
D5B9ACB1E447A893C99A4ACE1DA95EB38BCF971B	BSU_29239	ytrH	BSU_29239	2,994,756 → 2,995,097
D5CCFDE9312909B7E5B98876794569357791C76B	BSU_18220	yngF	BSU_18220	1,951,228 → 1,952,010
D5D4E1E182F972BEF6BB432A7FF25EF45F1F0D95	BSU_03710	gerKC	BSU_03710	421,734 → 422,957
D5EBF5881EB3F89C9098DDE6EF18C8EBB02A278C	BSU_15300	bpr	BSU_15300	1,599,283 → 1,603,584
D5EE976FCEC803BA42564E1513C44C4DE1FD51CC	new_713536_713956_c	S233	new_713536_713956_c	713,536 → 713,956
D5FDCC792D0E6B8D35BCDDC0D7B76025ACC900FF	BSU_12700	xkdQ	BSU_12700	1,339,632 → 1,340,609
D5FE7BD56C10CD05B90DB3EDA0622D1982B38F68	BSU_17800	yndJ	BSU_17800	1,912,953 → 1,914,593
D600D3F369E9EB8BF49D17BFD0D813BFD114F6B0	BSU_18850	yobD	BSU_18850	2,056,278 → 2,056,616
D60275112153F7EC501B41A686B2CD876793C3D2	BSU_18270	ynzE	BSU_18270	1,957,451 → 1,957,756
D6108A4E23E964A9827E60C54079775717BE8F8E	new_2295944_2297045	S820	new_2295944_2297045	2,295,944 → 2,297,045
D6271A533AC769749B13731DE6D0D3E998B68E28	new_3798209_3798320_c	S1433	new_3798209_3798320_c	3,798,209 → 3,798,320
D63EDBB6AA33708E8352F6208A9BA18CAEE0DC53	BSU_35060	cypX	BSU_35060	3,602,588 → 3,603,805
D644390502EE39A5C9168D128BA51F319A9C49AC	new_3812301_3812488_c	S1441	new_3812301_3812488_c	3,812,301 → 3,812,488
D650AD3C4665A293D4AB3AA6CF39CC7AE5233F3A	new_945324_945415	S302	new_945324_945415	945,324 → 945,415
D66994D077D1382B88FF65075E44C2A31089548F	BSU_35890	capC	BSU_35890	3,698,982 → 3,699,431
D66B22645CC26E6BD0853DF4240531616C70318A	new_3574247_3574338_c	S1325	new_3574247_3574338_c	3,574,247 → 3,574,338
D66B9BFF79ADD8B0F9BFA3892FCF4597264CE9EE	BSU_40180	epeX	BSU_40180	4,127,498 → 4,127,647
D67665412B78B56752B460219445E4BEF52C3A1A	BSU_34250	epsL	BSU_34250	3,516,880 → 3,517,488
D6797E1B54F91A3DBD1E9CB2312CAD2405E8CEA4	BSU_38440	ywaF	BSU_38440	3,945,530 → 3,946,243
D68158820A6D9D7504491BD6B4644B96F67D29D1	new_3487818_3487895_c	S1304	new_3487818_3487895_c	3,487,818 → 3,487,895
D68A0EE33D25FDD7D130CFA21312EBD635B0B4D7	BSU_03140	tmrB	BSU_03140	339,156 → 339,749
D6AC23EBAA03F4B905B0525F44E8F0DD6F82E9C7	BSU_tRNA_81	trnQ-Arg	BSU_tRNA_81	
D6AD12B0DF9629B380C5789D7A1BBD58417B675E	new_3481382_3481622_c	S1300	new_3481382_3481622_c	3,481,382 → 3,481,622
D6B1837075ECBEE1FEAC704DDB6795336092897F	BSU_00570	yabM	BSU_00570	64,817 → 66,415
D6C2B8ABBBD1F9F2D36C34098D5B811A15C60D3B	BSU_13460	rsgI	BSU_13460	1,412,644 → 1,413,789
D6D34E68FB3BAAACB533F98290FD363A5B00B2C6	BSU_16410	flhG	BSU_16410	1,710,838 → 1,711,734
D6DC6F9911186B7AA1CCC086D284D0A4DD48EEBC	new_2840432_2840765_c	S1051	new_2840432_2840765_c	2,840,432 → 2,840,765
D6EE5C35F9E81B382F93E4ECF4E122A153A4DA0E	new_1435383_1435605_c	S491	new_1435383_1435605_c	1,435,383 → 1,435,605
D6F1906CE8386F78F451D6B794F74DE4AD25AC9C	BSU_14190	ykuR	BSU_14190	1,489,753 → 1,490,877
D6F5F7C1C699C674FA7AC09A020E8E2F571E1AA9	BSU_28820	ysdC	BSU_28820	2,950,221 2,951,306
D6F608241F16564A4C3C0EFBB373CB2454035327	new_2522774_2522859_c	S915	new_2522774_2522859_c	2,522,774 → 2,522,859
D6F8C44B869E589F45D5A5BBB7477A503AC48120	new_3693907_3693970_c	S1379	new_3693907_3693970_c	3,693,907 → 3,693,970
D70EC7C02BC79BED724489ABCB6356447F215B87	BSU_35810	gerBB	BSU_35810	3,690,269 → 3,691,375
D71BF3EA6463574830A7584AC6DFD3936CCBFEA6	new_4109676_4109842	S1538	new_4109676_4109842	4,109,676 → 4,109,842
D71F54220FCC2B687857F53F53584D6CB90650CD	BSU_37340	ywiB	BSU_37340	3,835,317 → 3,835,745
D72175937B3956C2BC500FC00CEC8EC57A0A76A8	BSU_16090	sucC	BSU_16090	1,680,431 1,681,588
D7254B7F31D3F4CD18172AFB0F526CAE5195BDB6	BSU_32750	metN	BSU_32750	3,363,266 → 3,364,291
D72CFFE8ED3EC0280AE92C05A136D66ED1F62251	BSU_34590	mdxG	BSU_34590	3,552,369 → 3,553,205
D7397591C2157EBB1951ED3DC1E315F9AE7A4BB3	BSU_26720	azlB	BSU_26720	2,729,753 → 2,730,226
D73D1379552DC93F40A00084C634D2753C17D433	new_1765748_1765813	S605	new_1765748_1765813	1,765,748 → 1,765,813
D73FC9CAD929919050837824B4794F9FC9E83052	BSU_24900	rpmGA	BSU_24900	2,574,408 → 2,574,557
D74288E84E55EE177420AB2C9266A1FEF8998227	new_1107562_1107672	S364	new_1107562_1107672	1,107,562 → 1,107,672
D749382783437F40AE1C66755F57D44E3FCA193F	BSU_00140	dck	BSU_00140	22,496 → 23,149
D74DCFAE414EEBBB79D200EC85905E76C51792F1	BSU_01140	ybaC	BSU_01140	134,171 → 135,127
D7503C73C0BC2E411C651E409E91C2E22E8842E5	BSU_24470	yqhS	BSU_24470	2,539,755 → 2,540,201
D7688F131852ED6F9EF7D848F183F41974DB6E51	new_2869631_2869739_c	S1062	new_2869631_2869739_c	2,869,631 → 2,869,739
D768900C31C24E2604BBA31D1C2A21F12A076AF7	new_3546861_3547259	S1319	new_3546861_3547259	3,546,861 → 3,547,259
D7788FB13793CF13A3EB5538245F84B45972872D	new_3136712_3136937_c	S1172	new_3136712_3136937_c	3,136,712 → 3,136,937
D7A087A5297D087C6FCED9A327821E284DC480C3	new_3861223_3861307_c	S1457	new_3861223_3861307_c	3,861,223 → 3,861,307
D7A9142A3AE5169559E31ADC4BCE27446722110E	new_2191556_2193247_c	S775	new_2191556_2193247_c	2,191,556 → 2,193,247
D7C46835B9984E2C5E375816F2BB16566202CF27	BSU_07640	yflL	BSU_07640	837,735 → 838,010
D7C7840B3ED780666AB05ED163DA371DFB78E15B	BSU_23830	yqjL	BSU_23830	2,476,969 → 2,477,730
D7C9518E998BF9C224A8D1367847514157999FAA	BSU_21170	yomZ	BSU_21170	2,237,806 → 2,238,201
D7DD685750AB2C3CCDE0A2EBBEE1C1B9F97F2BB7	BSU_09830	yhaX	BSU_09830	1,056,702 → 1,057,568
D7E4E4A95CFDB3CFCC7432B08653644AF6876CA1	BSU_01820	adaB	BSU_01820	204,351 → 204,890
D7E5259B805BE15FA83A44B30A8B54D44BE6B1E5	new_2915149_2915261_c	S1079	new_2915149_2915261_c	2,915,149 → 2,915,261
D81610C7CA2A92FCB1195591ACB613E7C1288F6B	BSU_31360	yugK	BSU_31360	3,222,195 → 3,223,367
D81E040AD335DA85AE95A9CD2A90FD6366025127	new_22452_22529	S14	new_22452_22529	22,452 → 22,529
D828A8E03C894D1082EFCB11BEF1384F04D17ECA	BSU_25860	yqcG	BSU_25860	2,661,102 → 2,662,697
D84482C0742A93E797B8DA81CAABB80A31F4B8C2	BSU_25930	yqcE	BSU_25930	2,666,884 → 2,667,048
D85DA45241C084CCA762318F13E9A69F493B2C2B	BSU_26040	yqbN/2	BSU_26040	2,677,657 → 2,678,094
D8607250EEE380DA8E1CC291B21D5626FA33313E	BSU_23810	yqjN	BSU_23810	2,474,028 → 2,475,671
D8637043C7E2291589C966E95F94DC61B1A8AB75	BSU_01450	ecfA1	BSU_01450	150,443 → 151,288
D869177D5B1CE8B72AF89A18F03D8176ADA42664	BSU_17950	yneJ	BSU_17950	1,924,471 → 1,924,962
D8851F453E5EF18D36F25834A8CB9C61EAF15E44	BSU_33630	secG	BSU_33630	3,455,093 → 3,455,323
D888CCCCA4D98FF483674671B00926F3CEB10545	new_4144079_4144300_c	S1551	new_4144079_4144300_c	4,144,079 → 4,144,300
D8A050BF150C6E5B910C24C0E023F0829EC95BAD	BSU_19730	yodS	BSU_19730	2,143,660 → 2,144,349
D8A8FBC05B9665F72A88685D2B33822C2BB84C62	BSU_09860	khtT	BSU_09860	1,060,427 → 1,060,924
D8A9FB28570ECD941CD79265888342DC3B623CC3	BSU_36730	ywmD	BSU_36730	3,774,655 → 3,775,329
D8AC0ECC57C6113D0CCA36FC38395EECBD00FF50	BSU_04040	ycsE	BSU_04040	456,068 → 456,817
D8B01145303B24BF5647DCFD67E7793102775DFD	BSU_14420	ykoA	BSU_14420	1,511,923 → 1,512,192
D8C81A8768E9C6B47B5E196B54DC2A3A8256E7E6	BSU_05840	gmuD	BSU_05840	628,630 → 630,027
D8D21C02D27F83D16997EA83C1E6C6DF8E12C48A	new_1483671_1483955	S513	new_1483671_1483955	1,483,671 → 1,483,955
D8D79BC7E98754963CA9DC577B90929A5A9CE051	BSU_37770	rocB	BSU_37770	3,877,192 → 3,878,892
D8DA3483E98C11665D09F67BB156A58F71B3B0B9	new_3136119_3136205_c	S1171	new_3136119_3136205_c	3,136,119 → 3,136,205
D8E72C2523D5E6214C9CBAC2C1B27EA45378E162	BSU_12210	yjiB	BSU_12210	1,291,344 → 1,292,534
D8F93490DE615BC2A1FC46747708DC1B89A6CCC2	new_1447893_1448237_c	S501	new_1447893_1448237_c	1,447,893 → 1,448,237
D8FF2FF15C3848546B2D2CAA047BC74C54E72215	new_449651_449723	S132	new_449651_449723	449,651 → 449,723
D91356CF66ADE0CFA9E95A686DC7355B348C8B5C	BSU_07400	yfmO	BSU_07400	812,628 → 813,818
D915BCF13B85EFBB4C1DB55DD1D057EAD5192550	BSU_20410	yorE	BSU_20410	2,186,440 → 2,186,811
D921139B18A665E9BB177C973FCF050A4BFFF97F	BSU_31620	mrpC	BSU_31620	3,249,427 → 3,249,768
D923E249C7906A029BCE111B31C7409D87A106A8	new_936766_937078	S298	new_936766_937078	936,766 → 937,078
D9257531C2E24426781342314953B89A8272C5E5	BSU_35530	tagO	BSU_35530	3,648,654 → 3,649,730
D92B49C2A627C496F8A669F5C71FECE642C34C2B	BSU_05030	yddM	BSU_05030	548,710 → 549,651
D937E26DF69D49B1341B37596AC6A8FBEEF8BA2E	BSU_33070	gerAC	BSU_33070	3,393,293 → 3,394,414
D941248711FEB7F3698AF7B02EED95722605CF72	BSU_04610	ydcA	BSU_04610	515,016 → 515,615
D945CAD7209CB94A7B9E23263476124B7E8853DD	BSU_32980	yusZ	BSU_32980	3,382,633 → 3,383,475
D94782A0FA868C4F9C438A01A86E2D56D0EF5876	BSU_07660	yflJ	BSU_07660	838,783 → 838,920
D948867BAEF91943250714453A474B90AB64E523	BSU_03080	ycgE	BSU_03080	334,092 → 334,556
D95E94C53B3096C68D7EFBB69F1615E853CD9D24	new_1429967_1430160_c	S487	new_1429967_1430160_c	1,429,967 → 1,430,160
D96EEDABB73AC66E6AB772431819E7C767DC8B9A	BSU_39500	yxeM	BSU_39500	4,059,488 → 4,060,282
D97126757CFEA6068705D35CC041094876ADA553	BSU_33550	yvaC	BSU_33550	3,446,237 → 3,448,132
D97AFB2DB78403A26A3D0158DE4DFF9502549715	BSU_39170	yxzG	BSU_39170	4,020,455 → 4,020,907
D97D4CFDF7A9A48A8764738ECFD42F1D3A900BE7	BSU_37060	tdk	BSU_37060	3,802,405 → 3,802,992
D9865D2A827100EB086B0E9AF16FB391B4DF32DA	new_2432172_2432238_c	S883	new_2432172_2432238_c	2,432,172 → 2,432,238
D98D61CA651AAA415386B1B2B41562E5CF77DEF1	BSU_28060	spoIIB	BSU_28060	2,863,294 → 2,864,292
D996F581E21395C3F9CC064800C49A765EFC17A7	BSU_26500	yrkI	BSU_26500	2,710,848 → 2,711,075
D99DC487D4A53EB89AEB79BED8AE6FB1BDC25FDD	BSU_20640	yoqG	BSU_20640	2,198,848 → 2,199,105
D9A187961CFB9496A6712E9E48AAD384357A3E1C	BSU_03470	hxlR	BSU_03470	376,032 → 376,394
D9A71DAF949FB6C9C22C8361D83C5A0741184977	BSU_30210	bioD	BSU_30210	3,091,492 → 3,092,187
D9C06D872E2531B6A72C0AA18B42CEAE09698041	BSU_11970	yjcS	BSU_11970	1,268,275 → 1,268,592
D9D1FCBFC62F93CAA34DF61A784406F4E9EE6768	BSU_11980	yjdA	BSU_11980	1,268,829 → 1,269,584
D9D2C08F2DAD92AD661FCFFB45A20F5A75E76AEE	new_4093838_4093937_c	S1532	new_4093838_4093937_c	4,093,838 → 4,093,937
D9D4F756999CEC5A116FEE69779F11010D5B5BC4	BSU_04410	ydbB	BSU_04410	495,009 → 495,350
D9D672A76DB6B179AFEB1B3661A5C2FDA9311188	BSU_17960	yneK	BSU_17960	1,924,993 → 1,925,421
D9D907A6004AFE7A4D7BB92A8955593F00DC7A2C	BSU_40810	yyaM	BSU_40810	4,190,209 → 4,191,126
D9DCD38A0BCDEE2EF6A19A2CC13A3A0ACB216C37	BSU_24300	xseA	BSU_24300	2,526,920 → 2,528,266
D9F2049EC60BDB29EC358B867D05AE1E805B123E	BSU_25010	yqgE	BSU_25010	2,584,035 → 2,585,327
DA07722C01A96CCB5A2A6DC6899D0D86C791A3E7	BSU_14940	ylbA	BSU_14940	1,565,347 → 1,565,709
DA1DBF482EC589C2471FBA6C098CC86BCBAE4BB0	new_502632_502875	S151	new_502632_502875	502,632 → 502,875
DA2021808575E4CE9D04BECD17B7A929B50ADC1A	BSU_08780	ygaJ	BSU_08780	954,893 → 955,585
DA4A64BDF322EDE9EECE83AC9D4AAA01D3F16720	BSU_19040	csaA	BSU_19040	2,079,214 → 2,079,546
DA52C4CD130F32734E01A52F2F395127D2260F61	BSU_31850	yueC	BSU_31850	3,266,200 → 3,266,655
DA5EB526EE8AF41BE9B837F2C276432BC4183AA1	BSU_38630	katX	BSU_38630	3,964,997 → 3,966,640
DA6886B596E32CDFF382C452F3BF00A25C3816E9	new_4040876_4040985_c	S1516	new_4040876_4040985_c	4,040,876 → 4,040,985
DA6A456F5F8058CDAC2E33333A0804373E6ECE8F	new_1643910_1644485_c	S572	new_1643910_1644485_c	1,643,910 → 1,644,485
DA763F7C2192655C590752C2A285ADF902B11BCA	BSU_36760	murAA	BSU_36760	3,777,949 → 3,779,259
DA8EEEA05BB8594C6B0DCC98F6FDE55EEE6755E5	new_2712243_2712576_c	S991	new_2712243_2712576_c	2,712,243 → 2,712,576
DAA285C86692E8B47D48652E0973AE3FF091CBC3	BSU_29470	ackA	BSU_29470	3,015,111 3,016,298
DAB047D274936832345F3DCB675768E30B5077CF	BSU_34020	yvbX	BSU_34020	3,491,655 → 3,492,689
DAB25691F56435409D90332506B318179811E79D	new_838921_839051_c	S264	new_838921_839051_c	838,921 → 839,051
DAB54DCDE7FFB762EF421FF5FC4804EC0C3B6FD3	BSU_05460	ydfL	BSU_05460	594,186 → 594,998
DAB8C8C1FC80AA01294304E98CA6FF5A71B02715	BSU_36150	ywqN	BSU_36150	3,722,786 → 3,723,331
DAD5981B13756C3A9C2A9FCE2AD6134866733636	new_3791649_3791748_c	S1429	new_3791649_3791748_c	3,791,649 → 3,791,748
DAD6E37A0A954249A54EB93D95B796F169FD85B0	new_2600156_2602305	S951	new_2600156_2602305	2,600,156 → 2,602,305
DAD8308DF72E648610D1A12BC92063E1550CB1B4	BSU_37400	albD	BSU_37400	3,838,552 → 3,839,862
DAE0C61FD9902AD3092A779105B4A0E656069266	BSU_20250	mtbP	BSU_20250	2,171,401 → 2,172,732
DAE7AB27A4C42BF50556BB76F33BEFA8DF35EA3A	BSU_30700	rpmEB	BSU_30700	3,138,978 → 3,139,226
DAFBC470DA0FA437B117716DE899A8D3EC454672	BSU_09190	yhcR	BSU_09190	991,348 → 995,001
DAFDBAEFA32B69A45C75E1B6520644D468ED0B28	new_2780894_2780990_c	S1030	new_2780894_2780990_c	2,780,894 → 2,780,990
DAFFC37EBCA81FBC77118D0F16EC96F16295ACD7	BSU_40830	yyaK	BSU_40830	4,193,264 → 4,194,163
DB0618EBA12013842ED3972165D0276F438D8EC1	BSU_24560	gcvPA	BSU_24560	2,546,869 → 2,548,215
DB09F1C36257F511A84A083967A25A9D46744D14	BSU_15390	sepF	BSU_15390	1,610,865 → 1,611,314
DB0FDF43A6829692D3E6B9CDE9D0F4AA1E3EB888	BSU_39350	hutH	BSU_39350	4,042,051 → 4,043,577
DB1491F13F8B55A360413E815E47A2B51D24395C	BSU_29950	ytlQ	BSU_29950	3,064,811 → 3,065,725
DB1AAC91947A6008F631266E5CC85B58703AFD9D	BSU_06780	yeeC	BSU_06780	744,851 → 745,999
DB3527FB78D0B7C144D1699D665788184F19AFE0	BSU_25780	arsC	BSU_25780	2,655,322 → 2,655,741
DB374B763EE496FA5F0904686384D94170CE47E3	BSU_11160	yitW	BSU_11160	1,192,254 → 1,192,562
DB3A93634AA8EC779232569A222D78DE2DA582C6	BSU_10280	yhfM	BSU_10280	1,102,560 → 1,102,955
DB42FE6D6183BE4F6ABB1B82CBB3B477F2F131C1	new_2213079_2214861	S790	new_2213079_2214861	2,213,079 → 2,214,861
DB47BA2A5E3BED51DD8630E7D321C099D74B46CF	BSU_34320	epsF	BSU_34320	3,523,270 → 3,524,424
DB52F9DB4212FABC87E41F374DCD2DEBCEEE4DF8	BSU_01720	ybbK	BSU_01720	193,570 → 194,025
DB5F719C0A2F610301E174F6890DA9E826C76932	BSU_21460	bdbA	BSU_21460	2,266,936 → 2,267,349
DB6054A37D2EC1C1961C49825AF74171FADF1A3B	BSU_05360	ydfC	BSU_05360	582,536 → 583,456
DB78A34EA7EEC2E2C55E296BA64BB37204CE4AF2	BSU_21400	yomD	BSU_21400	2,262,437 → 2,263,261
DB8DC5B305DB5F301B047A2CA2089EC6485E7109	BSU_17970	cotM	BSU_17970	1,925,655 → 1,926,047
DB945469398DF1C8064B364B5AD71D8F00B50C46	new_1894896_1895211	S636	new_1894896_1895211	1,894,896 → 1,895,211
DBB3ED60A7D162B9F2830F81041BC661AA5EC1E7	BSU_24230	spoIVB	BSU_24230	2,519,102 → 2,520,382
DBBA549C2D71CF628E92AC7B659EA276E227D742	BSU_34130	ganA	BSU_34130	3,503,020 → 3,505,083
DBC4A2711F5079AF1C1B743DA8D7A813DAA0827F	BSU_03690	gerKD	BSU_03690	419,763 → 419,984
DBEB1E43E1121D3D8AB6A0CA3BAF4072715F6577	BSU_40680	yybD	BSU_40680	4,181,456 → 4,181,899
DC05E3C8C7F6874C5C5D7442CF9F45B24EBD33F1	new_3299701_3300252	S1237	new_3299701_3300252	3,299,701 → 3,300,252
DC0FDCA3FA6742B023E6877CE9554AA1D47012BB	BSU_10770	wprA	BSU_10770	1,153,789 → 1,156,473
DC1C1D4BE1A7F4E28792A2B8273AFE2C7F90E58C	BSU_23660	yqkB	BSU_23660	2,461,873 → 2,462,196
DC1CD6533A013F8A9D47FDE5D03F2D30C722B34E	new_2157233_2157340_c	S764	new_2157233_2157340_c	2,157,233 → 2,157,340
DC3449D5F195E5C2E9E14FEC95396C8F1FDF73B4	BSU_00980	sigH	BSU_00980	116,600 → 117,256
DC3574D78C8099CBC97A46C018A25393EF876655	new_2352467_2352591_c	S851	new_2352467_2352591_c	2,352,467 → 2,352,591
DC374E280C5A67C138D7EAC43AA66DA63CEF82B6	BSU_07820	treR	BSU_07820	853,556 → 854,272
DC60F31B3236C26C919AB7C574F13ABE98E976AF	BSU_25170	yqfO	BSU_25170	2,597,502 → 2,598,623
DC6BA360289AFEC4E098AFDEE9C4E7FA02EA40F8	BSU_26830	zinT	BSU_26830	2,741,357 → 2,742,112
DC6F09558843102A47BFD0C2794D0F226F788284	new_3747092_3747171_c	S1404	new_3747092_3747171_c	3,747,092 → 3,747,171
DC73C11C3C54D35B2D9A0A28666A29E36451E7F8	BSU_37970	ung	BSU_37970	3,897,685 → 3,898,362
DC867376EF4F9CC7663A9B76AA260AC3CA11595A	BSU_00310	holB	BSU_00310	40,665 → 41,654
DC906ED8D787602B5796BAD8FD81F02C4BAC8D13	BSU_16290	flgE	BSU_16290	1,700,182 → 1,700,976
DC99E507696A1CB23140A1CBA45DA07D1F7C7D53	BSU_30900	cotS	BSU_30900	3,159,691 → 3,160,746
DC9B5446484E42F46EB2B0541192D7D8B4B3AC8F	BSU_16450	cheC	BSU_16450	1,715,344 → 1,715,973
DCA3A7605CA19FAF61BDB75421BD41F11CB638E5	BSU_10310	yhfO	BSU_10310	1,106,003 → 1,106,452
DCA56BBD34F988F16FBF9E67C0C85975E052D96C	BSU_18709	yozT	BSU_18709	2,040,988 → 2,041,227
DCBDD135F295B04FE7C7EB92E94638701CB320DD	BSU_00380	metS	BSU_00380	45,633 → 47,627
DCC03844AC58A198B851B564D0A6459C39EBDA2F	BSU_38650	yxlG	BSU_38650	3,967,944 → 3,968,720
DCCB4A1674485644D30D140823C27FAD9D86C1BE	new_886682_886774_c	S282	new_886682_886774_c	886,682 → 886,774
DCFA6025F7B4D7C5F6FB8107DDA6538CED33084D	BSU_30466	ytrG	BSU_CDS_3119273	
DD1C8F3A4809785BD6A6047D39B42AB2C605E161	BSU_04820	immR	BSU_04820	531,130 → 531,513
DD266DC0D78B5C5E82EED7CC7F55D0CF8FB4BF7A	BSU_24680	comGF	BSU_24680	2,556,512 → 2,556,895
DD2B97F84EA4DB277A15A84A7DDAC35E56D9C815	new_3355486_3355592_c	S1257	new_3355486_3355592_c	3,355,486 → 3,355,592
DD2C5F549759447FF1C30E5B43BCB74CE4320EF3	BSU_11381	appA/1	BSU_11381	1,213,537 → 1,214,001
DD3A39A84E53A9B2ACBDD89DFAE3560E45C08DC1	BSU_01370	adk	BSU_01370	145,877 → 146,530
